#CODE;ENGLISH;;;;;;;;;;;;;x
# Events
dw_hvevents03;A named NPC from the Heroes and Villains mod has died.\n  If it is someone you recruited, you should be able to now recruit a replacement.;;;;;;;;;;;;;x
dw_hvevents03a;Understood.;;;;;;;;;;;;;x
dw_hvevents10;The world is entering an age of extremes. A complacent middle ground is beginning to vanish, leaving two extremes.\n  On one extreme, you've individuals who have decided that they shall achieve what they wish using any means necessary. Be it monetary greed, a simple lust for power, or something more complex. These individuals are recognized as Villains.\n  Then you've those who've risen in opposition. These Heroes are typically known for their fairness, the value of their word, and commonly serve as protectors.\n  With the world already filled with conflict, will these individuals cause the fall of humanity, or shall they prevent it?;;;;;;;;;;;;;x
dw_hvevents10a;Become a hero;;;;;;;;;;;;;x
dw_hvevents10b;Become a villain;;;;;;;;;;;;;x
dw_hvevents10c;I shall avoid choosing sides for now.;;;;;;;;;;;;;x
dw_hvevents20;I invoke the hidden powers that shape this world! Heed my call and shape thine destiny as I dictate!\n\n  Respawn: When a non-generic NPC made by this game dies, certain flags get cleared that allow the method used to get them previously, to happen again. Allowing recruited characters to be recruited again, and those who came via events to potentially be found through those events again.\n  This is on by default. Turning Respawn off, means that once a non-generic NPC dies, they're gone for good. Once off, anyone who dies is still lost forever. Turning it back on is NOT retroactive, so prior dead are still gone. Turning it back on, only provides respawn capability for those still alive or as of yet unobtained.\n\n  Bestiality is turned OFF by default. Turning it on, means those events may trigger. With it off, they won't. Note - this trigger is for this mod's content only. It doesn't stop another mod with such content from activating.;;;;;;;;;;;;;x
dw_hvevents20a;Turn OFF respawn;;;;;;;;;;;;;x
dw_hvevents20b;Turn respawn back ON;;;;;;;;;;;;;x
dw_hvevents20c;Turn ON bestiality;;;;;;;;;;;;;x
dw_hvevents20d;Turn OFF bestiality;;;;;;;;;;;;;x
dw_hvevents20e;More settings.;;;;;;;;;;;;;x
dw_hvevents20f;All done (Exit).;;;;;;;;;;;;;x
dw_hvevents21;Symbiotes and/or Tentacle-kin are ON by default. If you don't want parasitic, corruptive entities spreading themselves among mankind, then turn it off. Or, if you turned it off, you can turn it back on to enable the spread once more. If you already have them running amok in your game world, and you want to switch it off, just give it a little time. If turned off, a decision will become available for any characters with the trait, and they'll remove it themselves. It's like you're a super mage of some kind that just purged the world of this disease!\n\n  Therianthropes are also ON by default. What's a Therianthrope? Well, it's a human with some animal spirit blood in them. Those who embrace this side of themselves can take an animal like form.  A werewolf is a type of therianthrope. If you have this set to off, some heroes or villains may be excluded (for example, Beast Boy).;;;;;;;;;;;;;x
dw_hvevents21a;Turn Symbiotes/Tentacle-Kin OFF.;;;;;;;;;;;;;x
dw_hvevents21b;Turn Symbiotes/Tentacle-Kin ON.;;;;;;;;;;;;;x
dw_hvevents21c;Turn Therianthropes OFF.;;;;;;;;;;;;;x
dw_hvevents21d;Turn Therianthropes ON.;;;;;;;;;;;;;x
dw_hvevents22;Demon-kin are ON by default. Turning this off may disable some heroes or villains (for example: Raven)\n\n  This mod has Wizard Towers you can build. So does Dark World Fantasy. I've got specific functionality tied to mine, and what I created in Dark World has been expanded upon from what I understand. If you don't want to see this mod's Wizard Towers - and you don't care about the functionality they add, then you can turn them off as Wizard Towers are ON by default.\n\n  There are no other potential settings at this time, although more may come in the future.;;;;;;;;;;;;;x
dw_hvevents22a;Turn Demon-Kin OFF.;;;;;;;;;;;;;x
dw_hvevents22b;Turn Demon-Kin ON.;;;;;;;;;;;;;x
dw_hvevents22c;Turn Wizard Towers OFF.;;;;;;;;;;;;;x
dw_hvevents22d;Turn Wizard Towers ON.;;;;;;;;;;;;;x
dw_hvevents1300d;Harley, you need some prison time.;;;;;;;;;;;;;x
dw_hvevents1301;I watch as Harley's hyena tugs at the fabric covering Batgirl's crotch until it's torn away. It then nuzzles her, taking a good sniff. Batgirl's pleading for it to stop comes to a halt, when the hyena begins to lick her pussy. The act causes her to gasp in shock.\n  Wasting no time, the hyena climbs up on Batgirl's back, the act forcing her torso down and forcing her ass up. Harley squats down and takes the beasts engorged cock and lines it up with Batgirl's pussy.\n  "Would ya look at that? I think he really likes ya."\n  The hyena once aligned, begins to pump its hips. As its cock slides in and out, Batgirl resumes her pleading, with tears clearly whelming up in her eyes.\n  The hyena could care less, it just continues to increase the speed of its hips as it pounds away. The force of its thrusts interrupting Batgirl's pleas, and causing her to mix in grunts as she takes it.\n  The hyena is really into it, it's jaw slack and tongue dangling as it hammers away. It's drool is dripping down on Batgirl's face, and her pleading has all but ended as her face is a mix of confused emotions.\n  The hyena gives a sporadic shake as it's hips tremble. Harley hoots, as the hyena's seed can be seen trickling out of Batgirl's pussy.\n  "Good boy. So, what's do we do with her now boss?";;;;;;;;;;;;;x
dw_hvevents1301.1;I watch as Harley's hyena tugs at the fabric covering Batgirl's crotch until it's torn away. It then nuzzles her, taking a good sniff. Batgirl moans and arches her back, which the hyena takes as an invitation and begins to lick her pussy. The act causes her to gasp and her body trembles.\n  "Would ya look at that boss? Harley's thinking that Batgirl may be a little bitch."\n  Batgirl offers no objections, as the hyena climbs up to mount her. Harley squats down and guides the hyena's cock to where it's rubbing Batgirl's pussy. Harley asks Batgirl how bad she needs it. After a brief pause, Batgirl relents. "Please, please put him in me."\n  The hyena once aligned, begins to pump its hips. As its cock slides in and out, Batgirl sounds like she's clearly enjoying it. The hyena continues to increase the speed of its hips as it pounds away. The force of its thrusts interrupting Batgirl's moans with gasps as it slams itself deep.\n  The hyena is really into it, it's jaw slack and tongue dangling as it hammers away. It's drool is dripping down on Batgirl's face. She's clearly lost in the moment, her hips shaking as her second orgasm ripples through her.\n  The hyena itself gives a sporadic shake as it's hips tremble. Harley hoots, as the hyena's seed can be seen trickling out of the sated Batgirl's pussy.\n  "Good boy. So, what's do we do with her now boss?";;;;;;;;;;;;;x
dw_hvevents1301a;Let's let her go.;;;;;;;;;;;;;x
dw_hvevents1301b;Let's put her in prison.;;;;;;;;;;;;;x
dw_hvevents1310;I hear Harley's maniacal laugh and I decide to go investigate, just in case there is some damage control I need to take care off.\n  When I find her, I'm treated to quite an unexpected scene. Batgirl isn't bound, doesn't appear to have been subdued, yet her ass is up in the air and one of Harley's hyena's is rutting away.\n  "How do ya like them apples ya do-gooder?"\n  "I... ungh... will never... ungh... relent to... ungh, yes... to evil!"\n  I've no idea what the look was on my face, but Harley's chuckle drew my attention back to her and she was looking at me.\n  "Hey there boss [ROOT.GetGirlWomanBoyMan]. The Batgirl and I were just doin' a little roleplaying. No one's causing any real trouble tonight. Well, at least we aren't anyway."\n  I see the other hyena over in the corner, watching the proceeds. He appears to be spent, and judging from the scent and drying liquids, I'm guessing he's already played his role.\n  "Oh please... ungh... fuck me...ungh... yes..."\n  "There she goes again. You're supposed ta pretend ya don't like gettin' drilled like that."\n  I watch as Batgirl climaxes. It's clearly a powerful one as she peaks, yet the hyena keeps hammering away.\n  "Was there somethin' ya wanted boss?";;;;;;;;;;;;;x
dw_hvevents1310a;Continue to enjoy your fun.;;;;;;;;;;;;;x
dw_hvevents1310b;You both disgust me.;;;;;;;;;;;;;x
dw_hvevents1320;I'm walking in the vicinity of the Wizard's Tower when I hear the maniacal laugh of the Joker. Imagining the potential problems that could arise if the Joker is disturbing the Tower's mages, I decide to go and see what's got him cackling so heartily.\n  I find him in front of the tower, admiring a staff. There's something a little different about him. Then he begins laughing again, just before slamming the staff down on the ground. The ground then roils with energy, giving an almost putrid green glow before dissipating. The Joker then notices me and grins from ear to ear.\n  "Hahaha, can you believe it [ROOT.GetFirstName]? I'm a fucking hairy wizard! Hahahaha. Or is it I'm fucking Harry the Wizard?"\n  After he's done amusing himself, I learn that the Joker has actually been spending time learning at the Wizard's Tower, and he has apparently finally finished his mage training.;;;;;;;;;;;;;x
dw_hvevents1320a;Is this good or bad?;;;;;;;;;;;;;x

dw_hvevents2000h;Taking on a mission as a hero is investing six months of your time towards an endeavor. Missions rarely involve any additional events. They just provide a bonus during or after the six month period.\n  Patrol - You spend time patrolling your lands, helping those in need and thwarting evil doers.\n  Combat training - you will spend time honing your combative skills.;;;;;;;;;;;;;x
dw_hvevents2000v;Taking on a mission as a villain is investing six months of your time towards an endeavor. Missions rarely involve any additional events. They just provide a bonus during or after the six month period.\n  Extortion - You spend time collecting money from those who have more than they need.\n  Combat training - you will spend time honing your combative skills.;;;;;;;;;;;;;x
dw_hvevents2000a;Patrol;;;;;;;;;;;;;x
dw_hvevents2000b;Extortion;;;;;;;;;;;;;x
dw_hvevents2000c;Combat training;;;;;;;;;;;;;x
dw_hvevents2000d;Tech Research;;;;;;;;;;;;;x
dw_hvevents2011;It wasn't always easy squeezing in time to conduct my training, yet I remained committed to my mission.\n  I went through various combat situations in my mind, in order to try an anticipate the unexpected. Spent countless hours destroying practice targets, and dozens more practicing against my guards and more able servants.\n  My improvement may not be vast over these past months, yet it is there. The guardsmen who've squared off against me the most can appreciate it.\n  The world is a dangerous place, and every little bit I can improve will only serve me well in the long run.;;;;;;;;;;;;;x
dw_hvevents2011a;I've improved.;;;;;;;;;;;;;x
dw_hvevents2012;It hasn't been easy. As a woman, I'm often expected to be clean, proper in my appearance. A doll to be viewed, not one to be played with.\n  I reject such concepts, as my training has been filled with sweat, blisters, bruises, and the hardening of callouses.\n  Finding people to practice with isn't always easy. I often hear that people are concerned for my well being as they decline, yet I highly suspect that what they're really concerned about is that they may end up losing to a woman. So most of my time was spent fighting against dummy targets. At least that was until I learned of a nearby ruin that on evenings where rain was in the air, slimes would amass in considerable numbers.\n  While they're not really a threat, as even children can defeat or escape from them, their numbers provided me a good practice partner in which to hone my skills.\n  The end result is improvement over these past months.  I can feel my body moves better, and my weapon feels more natural in my hands. The few who aren't afraid to practice with a woman have commented upon my improvements as well.\n  The world is a dangerous place, and every little bit I can improve will only serve me well in the long run.;;;;;;;;;;;;;x
dw_hvevents2012a;I've improved.;;;;;;;;;;;;;x
dw_hvevents2013;My training has come a long way from when I started. I've gone from having difficulty finding willing practice partners, to now having a ready supply of them. There's even other women among them, clearly emboldened by my growth.\n  While some of the men hold greater skill, I do find significant joy in practicing against other women. They tend to let their emotions boil over, and our sessions quickly become heated, pushing us both further in our goal of mastery.\n  Some of the practice sessions even involved some side bets from what I've learned. Interestingly enough, I find myself mixed with pride and anger. Pride from those who've bet upon me, and anger at those foolish enough to bet against me.\n  In the end though, my growth continues. As I become more able to handle myself, I am better able to face the challenges of the world.;;;;;;;;;;;;;x
dw_hvevents2013a;I've improved.;;;;;;;;;;;;;x
dw_hvevents2013b;I should get a cut of the betting.;;;;;;;;;;;;;x
dw_hvevents2014;Improving my combat capabilities doesn't have to be all about swinging a weapon around, while beating on practice targets or opponents. I find that getting out hunting more often helps as well. It sharpens my senses, helping me become more aware of my surroundings. I select prey that helps push my skills. Improving my aim, and my reaction time not only help me while hunting, but also while on a battlefield or a duel.\n  I have to slip out unannounced though, as having my normal hunting entourage lessens the need to rely on my own skills. So to push myself further, I set out alone.\n  With each successful outing, I improve myself. The world becomes sharper, and it's dangers more pronounced, yet I feel better capable of facing them.;;;;;;;;;;;;;x
dw_hvevents2014a;I've improved.;;;;;;;;;;;;;x
dw_hvevents2014b;I give my kills to those in need.;;;;;;;;;;;;;x
dw_hvevents2015;It's not easy being strong. Practice dummies break down quicker. Sparring partners seldom adequately draw out my potential as I usually have to restrain myself to keep from injuring them.\n  It's frustrating at the best of times, and infuriating at the worst of them. I've still maintained my course though. I cannot improve if I stop.\n  Thankfully the land is occasionally cursed with an abnormal beast. A natural creature, that has undergone unnatural growth. Many folks claim that these creatures are spawn of the devil, while others claim they are symbols of a god. Regardless of what's really causing them, I'm thankful for their existence as these creatures provide me with a challenge that I can apply my full strength towards.\n  It's often dangerous, yet they are just a small part of the world, so building myself to overcome these challenges puts me in a better position to handle whatever else the world throws at me.;;;;;;;;;;;;;x
dw_hvevents2015a;I've improved.;;;;;;;;;;;;;x
dw_hvevents2015b;I've improved and I ensure everyone knows of it.;;;;;;;;;;;;;x
dw_hvevents2020;For the past six months, I've taken the time to patrol the land. Assisting those in need, and thwarting the actions of those seeking to do ill.\n  I can tell my actions were also appreciated by the populace. When I first began, my patrols were quiet, as those I came across spared me little more than a wary glance. As my patrolling comes to an end, now those I came across call out their greetings and thanks for my protection.\n  With this mission done, it's time to consider what my next one shall be. More of the same, or something new?;;;;;;;;;;;;;x
dw_hvevents2020a;My work is complete.;;;;;;;;;;;;;x
dw_hvevents2030;I've spent the past six months working with traveling merchants, the occasional shop keeper, and even visited church a couple times. The folks were always happy to donate their excess money to me, as a token of their appreciation.\n  Sure, some folks may have balked at contributing, and thus required a little extra convincing, but by and large people were pretty cooperative. After all, opting to pay a little coin today, allows one the opportunity to live and earn more coin in the future. While not contributing, would result in any coin on hand being lost, along with a lack of future earning potential.\n  The only question now, is what do I want to do for my next mission? Perhaps a little more extortion, or something else?;;;;;;;;;;;;;x
dw_hvevents2030a;Fair gains for fair robbery.;;;;;;;;;;;;;x
dw_hvevents2040;Eureka! My hard work has finally paid off. After putting in long hours, experiencing setbacks and successes, I've finally completed my work.\n  I've two options to choose. The first one provides a bump to the techpoints of my land, selected at random. This symbolizes an advancement that impacts those beyond just me.\n  The second one provides a character modifier. This represents a piece of equipment or a gear upgrade that provides a temporary benefit directly to me. (lasts 12 months).\n  Now, which will it be?;;;;;;;;;;;;;x
dw_hvevents2040a;Random Tech Points.;;;;;;;;;;;;;x
dw_hvevents2040b;Random Character Tech Modifier.;;;;;;;;;;;;;x
dw_hvevents2040c;I shall do this again!;;;;;;;;;;;;;x
dw_hvevents2040ac;Random Tech Points (Do again).;;;;;;;;;;;;;x
dw_hvevents2040bc;Random Character Tech (Do again).;;;;;;;;;;;;;x

dw_hvevents2500;Word has reached me that [dw_decision_target.GetBestName] has identified me as a nemesis. I can't help but wonder, is such a declaration necessary?\n  Regardless, with this knowledge, I now know I need to plan accordingly.;;;;;;;;;;;;;x
dw_hvevents2500a;Duly noted;;;;;;;;;;;;;x

dw_hvevents8100;After some work, I'm in the same room as my target. I begin the mental focus exercises to shape my will into spear.\n  Once formed, I project it out towards my target. If successful, it'll break down their meager mental defenses, and form a connection between our minds where I can then adjust things.\n\n  Low risk options: Notice me (small opinion increase towards you), Embarrass yourself (small negative modifier).\n  Medium risk: Friendship\n  High risk: Become my lover (adds them as a lover) Obedience (like friendship, but with the opinion obedience flag);;;;;;;;;;;;;x
dw_hvevents8100a;Low risk;;;;;;;;;;;;;x
dw_hvevents8100b;Medium risk;;;;;;;;;;;;;x
dw_hvevents8100c;High risk;;;;;;;;;;;;;x
dw_hvevents8105;Someone is attempting mind control on you, not that you're actually aware of it.\n  If you're a player and you're seeing this, well, I likely made a mistake as of creating this message - it wasn't supposed to be possible for the ai to obtain Mind Control. So, you're fucked twice over. Once from being the target, and once from what is likely a mistake on my end. Hope you survive, best of luck. Drop a mention if you would in the support thread too so I know if this is an issue or not.;;;;;;;;;;;;;x
dw_hvevents8105a;Oh shit!;;;;;;;;;;;;;x
dw_hvevents8110;My connection worked, now, what shall I do?\n\n  Notice me improves their opinion of you by a small (10) amount.\n  Embarrass yourself will have them act in a socially unacceptable way just briefly. Which should be enough to make the topic of rumors for a good year at least.;;;;;;;;;;;;;x
dw_hvevents8110a;Notice me.;;;;;;;;;;;;;x
dw_hvevents8110b;Embarrass yourself.;;;;;;;;;;;;;x
dw_hvevents8120;My connection worked, now, what shall I do?\n\n  Let's be friends will make us friends, putting in some memories that we've things in common.;;;;;;;;;;;;;x
dw_hvevents8120a;Let's be friends.;;;;;;;;;;;;;x
dw_hvevents8130;My connection worked, now, what shall I do?\n\n  Let's be lovers will make us lovers. A difficult bit to convincingly put into place.\n  Become obedient puts on very friendly terms, plus they should be very supportive of my decisions.;;;;;;;;;;;;;x
dw_hvevents8130a;Let's be lovers.;;;;;;;;;;;;;x
dw_hvevents8130b;Become obedient.;;;;;;;;;;;;;x
dw_hvevents8140;As my mental assault slams home, [mind_control_target.GetFirstName] stiffens. They scan the room briefly until their gaze meets mine. The anger in their eyes is clear.\n  At some level, perhaps an instinctual one, they realize that I just tried to invade their mind. As a result, our relationship will most certainly worsen.\n  Alas, my actions clearly entailed risk. Now I'll just need to decide how to handle this going forward.;;;;;;;;;;;;;x
dw_hvevents8140a;Not what I was hoping for.;;;;;;;;;;;;;x
dw_hvevents8150;As my mental assault slams home, [mind_control_target.GetFirstName] stiffens. Then they slouch forward and grab their head. The look on their face appears to be one of confusion. Clearly, I failed to establish a foothold and simply knocked them for a mental loop.\n  After a bit, they excuse themselves, muttering about a headache as they leave.\n  I find myself rubbing my own temples. While I don't have a headache, I've just expended the mental energy I built up unsuccessfully.;;;;;;;;;;;;;x
dw_hvevents8150a;Bah, failure.;;;;;;;;;;;;;x
